filename,folder,label,sample_rate,duration_samples,duration_ms,channels,path
Fl-sfz-G#6-f-N-R200d.wav,sforzato,12,44100,111792,2534.9659863945576,1,sforzato/Fl-sfz-G#6-f-N-R200d.wav
Fl-decresc-E4-ffpp-N-R200u.wav,decrescendo,3,44100,227060,5148.75283446712,1,decrescendo/Fl-decresc-E4-ffpp-N-R200u.wav
Fl-flatt_ord-D4-mf-N-R100u.wav,flatterzunge_to_ordinario,5,44100,259053,5874.21768707483,1,flatterzunge_to_ordinario/Fl-flatt_ord-D4-mf-N-R100u.wav
Fl-harm_fngr-E6-p-N-N.wav,harmonic_fingering,6,44100,277288,6287.7097505668935,1,harmonic_fingering/Fl-harm_fngr-E6-p-N-N.wav
Fl-flatt-G6-mf-N-N.wav,flatterzunge,4,44100,296165,6715.759637188208,1,flatterzunge/Fl-flatt-G6-mf-N-N.wav
Fl-ord_aeol-D#5-mf-N-R100d.wav,aeolian,0,44100,278922,6324.761904761905,1,aeolian/Fl-ord_aeol-D#5-mf-N-R100d.wav
Fl-cre_dec-A#4-ppmfpp-N-R100d.wav,crescendo_to_decrescendo,2,44100,381506,8650.92970521542,1,crescendo_to_decrescendo/Fl-cre_dec-A#4-ppmfpp-N-R100d.wav
Fl-cresc-C#4-ppff-N-N.wav,crescendo,1,44100,254655,5774.489795918367,1,crescendo/Fl-cresc-C#4-ppff-N-N.wav
Fl-decresc-C#5-ffpp-N-R100d.wav,decrescendo,3,44100,295395,6698.299319727891,1,decrescendo/Fl-decresc-C#5-ffpp-N-R100d.wav
Fl-jet-41.wav,jet_whistle,7,44100,33387,757.0748299319729,1,jet_whistle/Fl-jet-41.wav
Fl-aeol_and_ord-D#4-mf-N-N.wav,aeolian,0,44100,289786,6571.11111111111,1,aeolian/Fl-aeol_and_ord-D#4-mf-N-N.wav
Fl-flatt_ord-C5-mf-N-R100d.wav,flatterzunge_to_ordinario,5,44100,305962,6937.913832199547,1,flatterzunge_to_ordinario/Fl-flatt_ord-C5-mf-N-R100d.wav
Fl-decresc-D#5-ffpp-N-R100u.wav,decrescendo,3,44100,263167,5967.505668934241,1,decrescendo/Fl-decresc-D#5-ffpp-N-R100u.wav
Fl-harm_fngr-D#6-p-N-N.wav,harmonic_fingering,6,44100,298446,6767.482993197279,1,harmonic_fingering/Fl-harm_fngr-D#6-p-N-N.wav
Fl-lasting_half_sec-C4-mf-N-N.wav,note_lasting,9,44100,28245,640.4761904761904,1,note_lasting/Fl-lasting_half_sec-C4-mf-N-N.wav
Fl-cre_dec-C#4-ppmfpp-N-R200u.wav,crescendo_to_decrescendo,2,44100,340133,7712.766439909296,1,crescendo_to_decrescendo/Fl-cre_dec-C#4-ppmfpp-N-R200u.wav
Fl-flatt_ord-E5-mf-N-R100d.wav,flatterzunge_to_ordinario,5,44100,318494,7222.086167800454,1,flatterzunge_to_ordinario/Fl-flatt_ord-E5-mf-N-R100d.wav
Fl-ord-A#q6-ff-N-N.wav,ordinario,10,44100,318812,7229.297052154195,1,ordinario/Fl-ord-A#q6-ff-N-N.wav
Fl-lasting_half_sec-G5-mf-N-T12d_R100d.wav,note_lasting,9,44100,40202,911.6099773242631,1,note_lasting/Fl-lasting_half_sec-G5-mf-N-T12d_R100d.wav
Fl-mul-A#4_A#q5_C#6_Aq4-mf-N-N.wav,multiphonics,8,44100,429869,9747.596371882086,1,multiphonics/Fl-mul-A#4_A#q5_C#6_Aq4-mf-N-N.wav
Fl-trill_maj_second-G#4-mf-N-N.wav,trill,15,44100,299152,6783.492063492064,1,trill/Fl-trill_maj_second-G#4-mf-N-N.wav
Fl-cre_dec-A5-ppmfpp-N-R200d.wav,crescendo_to_decrescendo,2,44100,421469,9557.120181405897,1,crescendo_to_decrescendo/Fl-cre_dec-A5-ppmfpp-N-R200d.wav
Fl-flatt_ord-F#6-mf-N-R100u.wav,flatterzunge_to_ordinario,5,44100,291903,6619.115646258503,1,flatterzunge_to_ordinario/Fl-flatt_ord-F#6-mf-N-R100u.wav
Fl-harm_fngr-A#5-p-N-N.wav,harmonic_fingering,6,44100,283654,6432.063492063492,1,harmonic_fingering/Fl-harm_fngr-A#5-p-N-N.wav
Fl-flatt_ord-A#5-mf-N-R100u.wav,flatterzunge_to_ordinario,5,44100,284724,6456.326530612245,1,flatterzunge_to_ordinario/Fl-flatt_ord-A#5-mf-N-R100u.wav
Fl-jet-20.wav,jet_whistle,7,44100,51129,1159.3877551020407,1,jet_whistle/Fl-jet-20.wav
Fl-trill_maj_second-D6-mf-N-N.wav,trill,15,44100,309076,7008.526077097506,1,trill/Fl-trill_maj_second-D6-mf-N-N.wav
Fl-stacc-G5-mf-N-N.wav,staccato,13,44100,11425,259.0702947845805,1,staccato/Fl-stacc-G5-mf-N-N.wav
Fl-harm_fngr-D6-p-N-N.wav,harmonic_fingering,6,44100,286991,6507.732426303855,1,harmonic_fingering/Fl-harm_fngr-D6-p-N-N.wav
Fl-aeol_and_ord-D5-pp-N-N.wav,aeolian,0,44100,290609,6589.7732426303855,1,aeolian/Fl-aeol_and_ord-D5-pp-N-N.wav
Fl-aeol-F#4-p-N-N.wav,aeolian,0,44100,310788,7047.346938775509,1,aeolian/Fl-aeol-F#4-p-N-N.wav
Fl-ord_aeol-D#6-mf-N-R100d.wav,aeolian,0,44100,295739,6706.09977324263,1,aeolian/Fl-ord_aeol-D#6-mf-N-R100d.wav
Fl-lasting_half_sec-G#6-mf-N-T22d.wav,note_lasting,9,44100,43401,984.1496598639455,1,note_lasting/Fl-lasting_half_sec-G#6-mf-N-T22d.wav
Fl-pizz-E4-f-N-N.wav,tongue_ram-pizz,14,44100,11908,270.02267573696145,1,tongue_ram-pizz/Fl-pizz-E4-f-N-N.wav
Fl-harm_fngr-F#5-f-N-N.wav,harmonic_fingering,6,44100,318142,7214.104308390023,1,harmonic_fingering/Fl-harm_fngr-F#5-f-N-N.wav
Fl-ord_flatt-A#4-mf-N-N.wav,ordinario_to_flatterzunge,11,44100,281870,6391.609977324263,1,ordinario_to_flatterzunge/Fl-ord_flatt-A#4-mf-N-N.wav
Fl-ord-D#4-ff-N-N.wav,ordinario,10,44100,292948,6642.81179138322,1,ordinario/Fl-ord-D#4-ff-N-N.wav
Fl-decresc-F4-ffpp-N-R100d.wav,decrescendo,3,44100,318016,7211.24716553288,1,decrescendo/Fl-decresc-F4-ffpp-N-R100d.wav
Fl-cre_dec-B3-ppmfpp-N-N.wav,crescendo_to_decrescendo,2,44100,381786,8657.278911564626,1,crescendo_to_decrescendo/Fl-cre_dec-B3-ppmfpp-N-N.wav
Fl-lasting_one_sec-F5-mf-N-T13d.wav,note_lasting,9,44100,58694,1330.9297052154195,1,note_lasting/Fl-lasting_one_sec-F5-mf-N-T13d.wav
Fl-cresc-B5-ppff-N-R200u.wav,crescendo,1,44100,253034,5737.7324263038545,1,crescendo/Fl-cresc-B5-ppff-N-R200u.wav
Fl-stacc-D#5-mf-N-N.wav,staccato,13,44100,12558,284.76190476190476,1,staccato/Fl-stacc-D#5-mf-N-N.wav
Fl-jet-17.wav,jet_whistle,7,44100,40565,919.8412698412698,1,jet_whistle/Fl-jet-17.wav
Fl-mul-G5_G#4_D6-mf-N-N.wav,multiphonics,8,44100,317473,7198.934240362812,1,multiphonics/Fl-mul-G5_G#4_D6-mf-N-N.wav
Fl-sfz-D#5-fp-N-R100d.wav,sforzato,12,44100,271593,6158.571428571428,1,sforzato/Fl-sfz-D#5-fp-N-R100d.wav
Fl-aeol_and_ord-A6-pp-N-N.wav,aeolian,0,44100,279508,6338.049886621315,1,aeolian/Fl-aeol_and_ord-A6-pp-N-N.wav
Fl-sfz-D#6-fp-N-T13d_R100d.wav,sforzato,12,44100,317483,7199.160997732426,1,sforzato/Fl-sfz-D#6-fp-N-T13d_R100d.wav
Fl-sfz-C4-fp-N-N.wav,sforzato,12,44100,253269,5743.061224489796,1,sforzato/Fl-sfz-C4-fp-N-N.wav
Fl-mul-B5_G#q4_D6-mf-N-N.wav,multiphonics,8,44100,374145,8484.013605442176,1,multiphonics/Fl-mul-B5_G#q4_D6-mf-N-N.wav
Fl-ord-Eq6-ff-N-N.wav,ordinario,10,44100,330681,7498.43537414966,1,ordinario/Fl-ord-Eq6-ff-N-N.wav
Fl-pizz-G4-f-N-N.wav,tongue_ram-pizz,14,44100,10442,236.78004535147392,1,tongue_ram-pizz/Fl-pizz-G4-f-N-N.wav
Fl-ord_flatt-E6-mf-N-R200u.wav,ordinario_to_flatterzunge,11,44100,259689,5888.639455782312,1,ordinario_to_flatterzunge/Fl-ord_flatt-E6-mf-N-R200u.wav
Fl-flatt-F#5-ff-N-N.wav,flatterzunge,4,44100,290748,6592.925170068027,1,flatterzunge/Fl-flatt-F#5-ff-N-N.wav
Fl-stacc-C#6-mf-N-R200u.wav,staccato,13,44100,15259,346.0090702947846,1,staccato/Fl-stacc-C#6-mf-N-R200u.wav
Fl-ord-Gq4-pp-N-N.wav,ordinario,10,44100,281948,6393.378684807257,1,ordinario/Fl-ord-Gq4-pp-N-N.wav
Fl-sfz-F#4-f-N-T13d.wav,sforzato,12,44100,101611,2304.1043083900227,1,sforzato/Fl-sfz-F#4-f-N-T13d.wav
Fl-aeol_and_ord-G6-pp-N-N.wav,aeolian,0,44100,312540,7087.074829931972,1,aeolian/Fl-aeol_and_ord-G6-pp-N-N.wav
Fl-cresc-E6-ppff-N-R100d.wav,crescendo,1,44100,316799,7183.650793650794,1,crescendo/Fl-cresc-E6-ppff-N-R100d.wav
Fl-ord_flatt-F#5-mf-N-N.wav,ordinario_to_flatterzunge,11,44100,262080,5942.857142857143,1,ordinario_to_flatterzunge/Fl-ord_flatt-F#5-mf-N-N.wav
Fl-mul-Aq5_G4_D6-mf-N-N.wav,multiphonics,8,44100,313340,7105.2154195011335,1,multiphonics/Fl-mul-Aq5_G4_D6-mf-N-N.wav
Fl-harm_fngr-A#6-f-N-N.wav,harmonic_fingering,6,44100,274404,6222.312925170068,1,harmonic_fingering/Fl-harm_fngr-A#6-f-N-N.wav
Fl-lasting_half_sec-B6-mf-N-T12d_R100d.wav,note_lasting,9,44100,35682,809.1156462585034,1,note_lasting/Fl-lasting_half_sec-B6-mf-N-T12d_R100d.wav
Fl-ord_flatt-A#6-mf-N-N.wav,ordinario_to_flatterzunge,11,44100,285411,6471.9047619047615,1,ordinario_to_flatterzunge/Fl-ord_flatt-A#6-mf-N-N.wav
Fl-flatt_ord-F5-mf-N-N.wav,flatterzunge_to_ordinario,5,44100,300618,6816.734693877551,1,flatterzunge_to_ordinario/Fl-flatt_ord-F5-mf-N-N.wav
Fl-pizz-D5-f-N-N.wav,tongue_ram-pizz,14,44100,20303,460.3854875283447,1,tongue_ram-pizz/Fl-pizz-D5-f-N-N.wav
Fl-cre_dec-C#6-ppmfpp-N-R200u.wav,crescendo_to_decrescendo,2,44100,334520,7585.487528344671,1,crescendo_to_decrescendo/Fl-cre_dec-C#6-ppmfpp-N-R200u.wav
Fl-harm_fngr-B5-p-N-N.wav,harmonic_fingering,6,44100,276452,6268.75283446712,1,harmonic_fingering/Fl-harm_fngr-B5-p-N-N.wav
Fl-harm_fngr-B6-p-N-N.wav,harmonic_fingering,6,44100,298264,6763.356009070295,1,harmonic_fingering/Fl-harm_fngr-B6-p-N-N.wav
Fl-stacc-F#5-mf-N-R100d.wav,staccato,13,44100,12105,274.48979591836735,1,staccato/Fl-stacc-F#5-mf-N-R100d.wav
Fl-ord_flatt-G#4-mf-N-R200d.wav,ordinario_to_flatterzunge,11,44100,316389,7174.353741496599,1,ordinario_to_flatterzunge/Fl-ord_flatt-G#4-mf-N-R200d.wav
Fl-cre_dec-G#6-ppmfpp-N-R100u.wav,crescendo_to_decrescendo,2,44100,310380,7038.095238095238,1,crescendo_to_decrescendo/Fl-cre_dec-G#6-ppmfpp-N-R100u.wav
Fl-mul-F#4_C#6-mf-N-N.wav,multiphonics,8,44100,306863,6958.344671201814,1,multiphonics/Fl-mul-F#4_C#6-mf-N-N.wav
Fl-ord_flatt-F#6-mf-N-N.wav,ordinario_to_flatterzunge,11,44100,311111,7054.671201814059,1,ordinario_to_flatterzunge/Fl-ord_flatt-F#6-mf-N-N.wav
Fl-stacc-D4-mf-N-R100d.wav,staccato,13,44100,13278,301.08843537414964,1,staccato/Fl-stacc-D4-mf-N-R100d.wav
Fl-tng_ram-A3-mf-N-N.wav,tongue_ram-pizz,14,44100,22007,499.0249433106576,1,tongue_ram-pizz/Fl-tng_ram-A3-mf-N-N.wav
Fl-lasting_one_sec-F#5-mf-N-T13d_R100u.wav,note_lasting,9,44100,55400,1256.235827664399,1,note_lasting/Fl-lasting_one_sec-F#5-mf-N-T13d_R100u.wav
Fl-harm_fngr-C6-p-N-N.wav,harmonic_fingering,6,44100,287895,6528.231292517007,1,harmonic_fingering/Fl-harm_fngr-C6-p-N-N.wav
Fl-jet-21.wav,jet_whistle,7,44100,59580,1351.0204081632653,1,jet_whistle/Fl-jet-21.wav
Fl-aeol_and_ord-C6-pp-N-N.wav,aeolian,0,44100,279142,6329.750566893425,1,aeolian/Fl-aeol_and_ord-C6-pp-N-N.wav
Fl-harm_fngr-F6-p-N-N.wav,harmonic_fingering,6,44100,287922,6528.843537414966,1,harmonic_fingering/Fl-harm_fngr-F6-p-N-N.wav
Fl-decresc-A#6-ffpp-N-N.wav,decrescendo,3,44100,285526,6474.512471655329,1,decrescendo/Fl-decresc-A#6-ffpp-N-N.wav
Fl-jet-12.wav,jet_whistle,7,44100,43100,977.3242630385488,1,jet_whistle/Fl-jet-12.wav
Fl-stacc-F#6-mf-N-T13d_R100d.wav,staccato,13,44100,24548,556.6439909297052,1,staccato/Fl-stacc-F#6-mf-N-T13d_R100d.wav
Fl-lasting_one_sec-D5-mf-N-T13d_R100u.wav,note_lasting,9,44100,48927,1109.4557823129253,1,note_lasting/Fl-lasting_one_sec-D5-mf-N-T13d_R100u.wav
Fl-trill_min_second-D4-mf-N-N.wav,trill,15,44100,279487,6337.573696145125,1,trill/Fl-trill_min_second-D4-mf-N-N.wav
Fl-ord_aeol-F5-mf-N-R100u.wav,aeolian,0,44100,248491,5634.716553287982,1,aeolian/Fl-ord_aeol-F5-mf-N-R100u.wav
Fl-decresc-C#6-ffpp-N-R100d.wav,decrescendo,3,44100,298701,6773.265306122448,1,decrescendo/Fl-decresc-C#6-ffpp-N-R100d.wav
Fl-ord-C#6-ff-N-T30d.wav,ordinario,10,44100,343160,7781.405895691611,1,ordinario/Fl-ord-C#6-ff-N-T30d.wav
Fl-ord_flatt-C#5-mf-N-R100d.wav,ordinario_to_flatterzunge,11,44100,309187,7011.043083900227,1,ordinario_to_flatterzunge/Fl-ord_flatt-C#5-mf-N-R100d.wav
Fl-mul-D5_D#4_A6-mf-N-N.wav,multiphonics,8,44100,229329,5200.204081632653,1,multiphonics/Fl-mul-D5_D#4_A6-mf-N-N.wav
Fl-aeol_and_ord-C5-ff-N-T29d.wav,aeolian,0,44100,276171,6262.380952380952,1,aeolian/Fl-aeol_and_ord-C5-ff-N-T29d.wav
Fl-flatt_ord-D6-mf-N-R100u.wav,flatterzunge_to_ordinario,5,44100,291745,6615.532879818594,1,flatterzunge_to_ordinario/Fl-flatt_ord-D6-mf-N-R100u.wav
Fl-flatt-D#5-ff-N-N.wav,flatterzunge,4,44100,281960,6393.650793650794,1,flatterzunge/Fl-flatt-D#5-ff-N-N.wav
Fl-harm_fngr-C#6-f-N-N.wav,harmonic_fingering,6,44100,291384,6607.34693877551,1,harmonic_fingering/Fl-harm_fngr-C#6-f-N-N.wav
Fl-aeol_and_ord-F4-mf-N-N.wav,aeolian,0,44100,289890,6573.469387755102,1,aeolian/Fl-aeol_and_ord-F4-mf-N-N.wav
Fl-flatt_ord-C6-mf-N-R100d.wav,flatterzunge_to_ordinario,5,44100,327473,7425.691609977324,1,flatterzunge_to_ordinario/Fl-flatt_ord-C6-mf-N-R100d.wav
Fl-lasting_one_sec-C#5-mf-N-T13d.wav,note_lasting,9,44100,51836,1175.419501133787,1,note_lasting/Fl-lasting_one_sec-C#5-mf-N-T13d.wav
Fl-flatt_ord-D5-mf-N-R100u.wav,flatterzunge_to_ordinario,5,44100,272581,6180.975056689343,1,flatterzunge_to_ordinario/Fl-flatt_ord-D5-mf-N-R100u.wav
Fl-cresc-C6-ppff-N-R100d.wav,crescendo,1,44100,310754,7046.575963718821,1,crescendo/Fl-cresc-C6-ppff-N-R100d.wav
Fl-flatt-B5-ff-N-N.wav,flatterzunge,4,44100,281312,6378.9569160997735,1,flatterzunge/Fl-flatt-B5-ff-N-N.wav
Fl-pizz-B3-f-N-N.wav,tongue_ram-pizz,14,44100,14949,338.9795918367347,1,tongue_ram-pizz/Fl-pizz-B3-f-N-N.wav
Fl-mul-A#q4_Dq5-mf-N-N.wav,multiphonics,8,44100,351349,7967.097505668934,1,multiphonics/Fl-mul-A#q4_Dq5-mf-N-N.wav
Fl-ord_aeol-A#4-mf-N-R200d.wav,aeolian,0,44100,309888,7026.938775510204,1,aeolian/Fl-ord_aeol-A#4-mf-N-R200d.wav
Fl-pizz-D4-f-N-N.wav,tongue_ram-pizz,14,44100,12109,274.5804988662132,1,tongue_ram-pizz/Fl-pizz-D4-f-N-N.wav
Fl-lasting_one_sec-A6-mf-N-T14d.wav,note_lasting,9,44100,67446,1529.3877551020407,1,note_lasting/Fl-lasting_one_sec-A6-mf-N-T14d.wav
Fl-cre_dec-G#4-ppmfpp-N-R100u.wav,crescendo_to_decrescendo,2,44100,328297,7444.37641723356,1,crescendo_to_decrescendo/Fl-cre_dec-G#4-ppmfpp-N-R100u.wav
Fl-ord-F4-pp-N-N.wav,ordinario,10,44100,283904,6437.7324263038545,1,ordinario/Fl-ord-F4-pp-N-N.wav
Fl-stacc-G#6-mf-N-T13d_R100u.wav,staccato,13,44100,21870,495.9183673469388,1,staccato/Fl-stacc-G#6-mf-N-T13d_R100u.wav
Fl-flatt-A6-ff-N-N.wav,flatterzunge,4,44100,299034,6780.816326530612,1,flatterzunge/Fl-flatt-A6-ff-N-N.wav
Fl-decresc-D6-ffpp-N-N.wav,decrescendo,3,44100,281936,6393.106575963719,1,decrescendo/Fl-decresc-D6-ffpp-N-N.wav
Fl-lasting_one_sec-F#4-mf-N-R100u.wav,note_lasting,9,44100,53788,1219.6825396825398,1,note_lasting/Fl-lasting_one_sec-F#4-mf-N-R100u.wav
Fl-jet-27.wav,jet_whistle,7,44100,34419,780.4761904761905,1,jet_whistle/Fl-jet-27.wav
Fl-pizz-D#4-f-N-N.wav,tongue_ram-pizz,14,44100,11148,252.7891156462585,1,tongue_ram-pizz/Fl-pizz-D#4-f-N-N.wav
Fl-mul-F#q5_G#4_B5-mf-N-N.wav,multiphonics,8,44100,297578,6747.800453514739,1,multiphonics/Fl-mul-F#q5_G#4_B5-mf-N-N.wav
Fl-sfz-A6-f-N-R100d.wav,sforzato,12,44100,105518,2392.6984126984125,1,sforzato/Fl-sfz-A6-f-N-R100d.wav
Fl-stacc-A6-mf-N-T17d_R200d.wav,staccato,13,44100,29361,665.7823129251701,1,staccato/Fl-stacc-A6-mf-N-T17d_R200d.wav
Fl-mul-D#q6_F#q5_Cq6-mf-N-N.wav,multiphonics,8,44100,450919,10224.920634920634,1,multiphonics/Fl-mul-D#q6_F#q5_Cq6-mf-N-N.wav
Fl-stacc-E4-mf-N-R100u.wav,staccato,13,44100,11829,268.2312925170068,1,staccato/Fl-stacc-E4-mf-N-R100u.wav
Fl-cre_dec-C#5-ppmfpp-N-R200u.wav,crescendo_to_decrescendo,2,44100,320807,7274.53514739229,1,crescendo_to_decrescendo/Fl-cre_dec-C#5-ppmfpp-N-R200u.wav
Fl-aeol_ord-B4-mf-N-N.wav,aeolian,0,44100,281927,6392.902494331066,1,aeolian/Fl-aeol_ord-B4-mf-N-N.wav
Fl-cresc-D5-ppff-N-R100u.wav,crescendo,1,44100,246548,5590.6575963718815,1,crescendo/Fl-cresc-D5-ppff-N-R100u.wav
Fl-aeol_and_ord-A4-pp-N-N.wav,aeolian,0,44100,306662,6953.786848072563,1,aeolian/Fl-aeol_and_ord-A4-pp-N-N.wav
Fl-ord_flatt-A4-mf-N-R100d.wav,ordinario_to_flatterzunge,11,44100,298631,6771.678004535147,1,ordinario_to_flatterzunge/Fl-ord_flatt-A4-mf-N-R100d.wav
Fl-jet-23.wav,jet_whistle,7,44100,46481,1053.9909297052154,1,jet_whistle/Fl-jet-23.wav
Fl-flatt_ord-C#4-mf-N-N.wav,flatterzunge_to_ordinario,5,44100,274457,6223.5147392290255,1,flatterzunge_to_ordinario/Fl-flatt_ord-C#4-mf-N-N.wav
Fl-jet_wh-N-N-N-N.wav,jet_whistle,7,44100,51125,1159.297052154195,1,jet_whistle/Fl-jet_wh-N-N-N-N.wav
Fl-mul-G#q5_Gq4_C#6-mf-N-N.wav,multiphonics,8,44100,293775,6661.56462585034,1,multiphonics/Fl-mul-G#q5_Gq4_C#6-mf-N-N.wav
Fl-ord_flatt-F4-mf-N-R100d.wav,ordinario_to_flatterzunge,11,44100,292352,6629.297052154195,1,ordinario_to_flatterzunge/Fl-ord_flatt-F4-mf-N-R100d.wav
Fl-jet-11.wav,jet_whistle,7,44100,48171,1092.312925170068,1,jet_whistle/Fl-jet-11.wav
Fl-jet-15.wav,jet_whistle,7,44100,61693,1398.9342403628118,1,jet_whistle/Fl-jet-15.wav
Fl-aeol_and_ord-G#4-ff-N-N.wav,aeolian,0,44100,285335,6470.181405895692,1,aeolian/Fl-aeol_and_ord-G#4-ff-N-N.wav
Fl-aeol_and_ord-G#5-mf-N-T18d.wav,aeolian,0,44100,293551,6656.485260770975,1,aeolian/Fl-aeol_and_ord-G#5-mf-N-T18d.wav
Fl-tng_ram-F#3-mf-N-N.wav,tongue_ram-pizz,14,44100,19787,448.68480725623584,1,tongue_ram-pizz/Fl-tng_ram-F#3-mf-N-N.wav
Fl-cre_dec-C6-ppmfpp-N-R100u.wav,crescendo_to_decrescendo,2,44100,354412,8036.55328798186,1,crescendo_to_decrescendo/Fl-cre_dec-C6-ppmfpp-N-R100u.wav
Fl-cre_dec-E5-ppmfpp-N-R100u.wav,crescendo_to_decrescendo,2,44100,357623,8109.36507936508,1,crescendo_to_decrescendo/Fl-cre_dec-E5-ppmfpp-N-R100u.wav
Fl-ord-F#5-pp-N-N.wav,ordinario,10,44100,276668,6273.650793650794,1,ordinario/Fl-ord-F#5-pp-N-N.wav
Fl-stacc-G4-mf-N-N.wav,staccato,13,44100,7694,174.4671201814059,1,staccato/Fl-stacc-G4-mf-N-N.wav
Fl-ord_flatt-D5-mf-N-N.wav,ordinario_to_flatterzunge,11,44100,291833,6617.528344671202,1,ordinario_to_flatterzunge/Fl-ord_flatt-D5-mf-N-N.wav
Fl-jet-32.wav,jet_whistle,7,44100,41486,940.7256235827665,1,jet_whistle/Fl-jet-32.wav
Fl-lasting_half_sec-B5-mf-N-T35d_R100d.wav,note_lasting,9,44100,38692,877.3696145124717,1,note_lasting/Fl-lasting_half_sec-B5-mf-N-T35d_R100d.wav
Fl-flatt_ord-E6-mf-N-R100d.wav,flatterzunge_to_ordinario,5,44100,327650,7429.705215419501,1,flatterzunge_to_ordinario/Fl-flatt_ord-E6-mf-N-R100d.wav
Fl-jet-6.wav,jet_whistle,7,44100,50125,1136.6213151927439,1,jet_whistle/Fl-jet-6.wav
Fl-decresc-D4-ffpp-N-N.wav,decrescendo,3,44100,254866,5779.274376417234,1,decrescendo/Fl-decresc-D4-ffpp-N-N.wav
Fl-stacc-F#4-mf-N-R100d.wav,staccato,13,44100,8152,184.85260770975057,1,staccato/Fl-stacc-F#4-mf-N-R100d.wav
Fl-decresc-B5-ffpp-N-R100u.wav,decrescendo,3,44100,273755,6207.596371882087,1,decrescendo/Fl-decresc-B5-ffpp-N-R100u.wav
Fl-tng_ram-C#4-mf-N-N.wav,tongue_ram-pizz,14,44100,17018,385.89569160997735,1,tongue_ram-pizz/Fl-tng_ram-C#4-mf-N-N.wav
Fl-lasting_half_sec-G#4-mf-N-N.wav,note_lasting,9,44100,31474,713.6961451247166,1,note_lasting/Fl-lasting_half_sec-G#4-mf-N-N.wav
Fl-stacc-A#5-mf-N-R100d.wav,staccato,13,44100,18146,411.47392290249434,1,staccato/Fl-stacc-A#5-mf-N-R100d.wav
Fl-sfz-D4-f-N-N.wav,sforzato,12,44100,90462,2051.292517006803,1,sforzato/Fl-sfz-D4-f-N-N.wav
Fl-sfz-F#5-fp-N-R200u.wav,sforzato,12,44100,228381,5178.707482993198,1,sforzato/Fl-sfz-F#5-fp-N-R200u.wav
Fl-sfz-D#4-f-N-R100u.wav,sforzato,12,44100,85385,1936.1678004535147,1,sforzato/Fl-sfz-D#4-f-N-R100u.wav
Fl-cresc-F#4-ppff-N-R100u.wav,crescendo,1,44100,248436,5633.469387755102,1,crescendo/Fl-cresc-F#4-ppff-N-R100u.wav
Fl-trill_maj_second-A#4-mf-N-N.wav,trill,15,44100,289907,6573.854875283447,1,trill/Fl-trill_maj_second-A#4-mf-N-N.wav
Fl-cresc-G#4-ppff-N-R100d.wav,crescendo,1,44100,279620,6340.589569160998,1,crescendo/Fl-cresc-G#4-ppff-N-R100d.wav
Fl-flatt-A5-ff-N-N.wav,flatterzunge,4,44100,302695,6863.832199546486,1,flatterzunge/Fl-flatt-A5-ff-N-N.wav
Fl-ord_flatt-A5-mf-N-R100d.wav,ordinario_to_flatterzunge,11,44100,304604,6907.120181405896,1,ordinario_to_flatterzunge/Fl-ord_flatt-A5-mf-N-R100d.wav
Fl-pizz-D#5-f-N-N.wav,tongue_ram-pizz,14,44100,13652,309.5691609977324,1,tongue_ram-pizz/Fl-pizz-D#5-f-N-N.wav
Fl-harm_fngr-G6-p-N-N.wav,harmonic_fingering,6,44100,327552,7427.482993197278,1,harmonic_fingering/Fl-harm_fngr-G6-p-N-N.wav
Fl-ord_flatt-G#6-mf-N-R200d.wav,ordinario_to_flatterzunge,11,44100,320364,7264.489795918367,1,ordinario_to_flatterzunge/Fl-ord_flatt-G#6-mf-N-R200d.wav
Fl-trill_maj_second-C#4-mf-N-N.wav,trill,15,44100,298955,6779.024943310657,1,trill/Fl-trill_maj_second-C#4-mf-N-N.wav
Fl-mul-Gq4_A5-mf-N-N.wav,multiphonics,8,44100,325133,7372.630385487528,1,multiphonics/Fl-mul-Gq4_A5-mf-N-N.wav
Fl-ord-D#6-mf-N-T12d.wav,ordinario,10,44100,284598,6453.469387755102,1,ordinario/Fl-ord-D#6-mf-N-T12d.wav
Fl-jet-39.wav,jet_whistle,7,44100,48277,1094.716553287982,1,jet_whistle/Fl-jet-39.wav
Fl-flatt-C#6-ff-N-N.wav,flatterzunge,4,44100,326301,7399.115646258504,1,flatterzunge/Fl-flatt-C#6-ff-N-N.wav
Fl-trill_min_second-C4-mf-N-N.wav,trill,15,44100,299447,6790.181405895692,1,trill/Fl-trill_min_second-C4-mf-N-N.wav
Fl-lasting_half_sec-D#6-mf-N-T16d_R100d.wav,note_lasting,9,44100,34819,789.546485260771,1,note_lasting/Fl-lasting_half_sec-D#6-mf-N-T16d_R100d.wav
Fl-tng_ram-C4-mf-N-N.wav,tongue_ram-pizz,14,44100,18812,426.57596371882084,1,tongue_ram-pizz/Fl-tng_ram-C4-mf-N-N.wav
Fl-flatt_ord-A5-mf-N-N.wav,flatterzunge_to_ordinario,5,44100,301654,6840.2267573696145,1,flatterzunge_to_ordinario/Fl-flatt_ord-A5-mf-N-N.wav
Fl-trill_maj_second-C4-mf-N-N.wav,trill,15,44100,281171,6375.759637188208,1,trill/Fl-trill_maj_second-C4-mf-N-N.wav
